season,week,n_contestants,rank_fan_weight,rank_judge_weight,rank_marginal_effect,rank_sensitivity,pct_fan_weight,pct_judge_weight,pct_marginal_effect,pct_sensitivity
6,week4,9,0.49907578558225507,0.500924214417745,7.777777777777778,0.16129039538805673,0.7889576302858166,0.21104236971418336,8.88888888888889,0.0
6,week5,8,0.49122807017543857,0.5087719298245613,7.5,0.419899616076951,0.8101166322373793,0.18988336776262066,6.25,0.0
6,week6,7,0.5297297297297298,0.4702702702702703,4.285714285714286,0.0,0.8763543135143831,0.12364568648561687,2.857142857142857,0.0
6,week7,6,0.532994923857868,0.46700507614213205,1.6666666666666667,0.0,0.977652751899579,0.022347248100420953,3.3333333333333335,0.2752784160299144
6,week8,5,0.5,0.5,0.0,0.0,0.9766221281636038,0.02337787183639611,6.0,0.0
7,week1,13,0.5072898799313893,0.49271012006861065,0.7692307692307693,0.290266468660443,0.9809486242194937,0.019051375780506377,0.0,0.4353997029906645
7,week2,11,0.4689922480620155,0.5310077519379846,7.2727272727272725,0.16161450740619063,0.7661160399326092,0.23388396006739065,7.2727272727272725,0.16161450740619063
7,week4,9,0.49907578558225507,0.5009242144177449,4.444444444444445,0.0,0.8719156349656502,0.12808436503434986,6.666666666666667,0.0
7,week5,8,0.5562913907284769,0.4437086092715232,6.25,0.0,0.763323029983662,0.23667697001633814,6.25,0.0
7,week6,7,0.5104166666666667,0.48958333333333337,10.0,0.0,0.7877070335332955,0.21229296646670442,7.142857142857143,0.0
7,week7,6,0.4751131221719457,0.5248868778280543,5.0,0.2741812851738623,0.8609782975545123,0.13902170244548767,3.3333333333333335,0.0
7,week8,5,0.5952380952380952,0.4047619047619047,2.0,0.3037961003369168,0.9749445163441148,0.025055483655885155,2.0,0.0
8,week1,13,0.49685006299874,0.50314993700126,3.8461538461538463,0.5042513920037828,0.9833097275715936,0.016690272428406313,3.8461538461538463,0.5042513920037828
8,week10,4,0.5,0.5,0.0,0.0,0.9369454210383109,0.06305457896168908,7.5,0.44912584068828965
8,week2,13,0.5213750550903482,0.4786249449096518,8.461538461538462,0.0,0.7061153945889986,0.29388460541100137,6.923076923076923,0.0
8,week3,12,0.45735607675906187,0.5426439232409382,9.166666666666666,0.21301134240228645,0.6369288974568086,0.3630711025431914,8.333333333333334,0.10650567120114322
8,week4,11,0.4963084495488105,0.5036915504511895,10.0,0.21728733293836927,0.683789389447098,0.3162106105529019,3.6363636363636362,0.0
8,week5,9,0.4804270462633452,0.5195729537366548,6.666666666666667,0.20512782315608785,0.7528818734228819,0.24711812657711807,5.555555555555555,0.20512782315608785
8,week6,8,0.48908296943231444,0.5109170305676857,10.0,0.3308947151679867,0.7445670990544193,0.2554329009455807,10.0,0.3308947151679867
8,week7,7,0.49246231155778897,0.507537688442211,8.571428571428571,0.0,0.9220644447354889,0.0779355552645112,8.571428571428571,0.1816229871876487
8,week8,6,0.5023923444976076,0.4976076555023923,10.0,0.0,0.9594374616573116,0.04056253834268833,6.666666666666667,0.0
9,week1,16,0.5190839694656488,0.4809160305343511,4.375,0.46724861291060626,0.9592566240376643,0.04074337596233572,6.25,0.7787476881843437
9,week2,14,0.5306564478507164,0.4693435521492836,15.0,0.09217318649894643,0.8076721929835347,0.19232780701646535,11.428571428571429,0.09217318649894643
9,week3,13,0.5023354564755839,0.49766454352441614,10.76923076923077,0.10104245990755648,0.7877248484594733,0.21227515154052662,4.615384615384615,0.0
9,week4,11,0.4950900163666121,0.5049099836333879,9.090909090909092,0.12746899412906804,0.7135307068595923,0.28646929314040764,7.2727272727272725,0.0
9,week5,10,0.5111524163568774,0.4888475836431227,15.0,0.16323018846644172,0.9163153083848273,0.08368469161517261,9.0,0.16323018846644172
9,week6,9,0.5,0.5,10.0,0.0,0.8616039989228375,0.1383960010771626,10.0,0.0
9,week7,7,0.49246231155778897,0.507537688442211,2.857142857142857,0.0,0.9660617865012101,0.03393821349878984,8.571428571428571,0.0
9,week8,5,0.5952380952380952,0.4047619047619047,0.0,0.0,0.9371308758029097,0.0628691241970904,4.0,0.0
10,week1,11,0.5033277870216306,0.4966722129783694,0.0,0.6163020369742571,0.9833106000268921,0.016689399973107776,0.9090909090909091,0.36978122218455434
10,week2,11,0.5024916943521595,0.4975083056478406,6.363636363636363,0.0,0.5810049810397426,0.41899501896025737,3.6363636363636362,0.15167552433337864
10,week3,10,0.4896142433234421,0.5103857566765578,16.0,0.2421699396981854,0.7461237144698192,0.2538762855301808,12.0,0.1210849698490927
10,week4,9,0.5,0.5,8.88888888888889,0.0,0.7532998194903837,0.24670018050961626,6.666666666666667,0.0
10,week5,8,0.5258215962441315,0.47417840375586856,7.5,0.32154521917717616,0.6783041273607305,0.3216958726392695,3.75,0.0
10,week6,7,0.5,0.5,7.142857142857143,0.0,0.8127539706425294,0.18724602935747048,4.285714285714286,0.0
10,week7,6,0.48165137614678893,0.518348623853211,1.6666666666666667,0.0,0.9916568458145376,0.008343154185462354,1.6666666666666667,0.0
10,week8,5,0.4807692307692307,0.5192307692307693,6.0,0.0,0.9388602736924891,0.061139726307510855,2.0,0.0
11,week1,12,0.539622641509434,0.46037735849056605,0.8333333333333334,0.3951348733144073,0.9822967274509596,0.017703272549040437,0.8333333333333334,0.2634232488762715
11,week2,11,0.5075503355704698,0.49244966442953025,17.272727272727273,0.5309546881986166,0.6549919017551701,0.3450080982448299,10.909090909090908,0.2654773440993083
11,week3,10,0.4727793696275072,0.5272206303724929,11.0,0.8673009572075774,0.8242539058995588,0.17574609410044112,14.0,0.5782006381383848
11,week4,9,0.5,0.5,6.666666666666667,0.0,0.5595400754745612,0.44045992452543886,2.2222222222222223,0.0
11,week5,8,0.48908296943231444,0.5109170305676857,10.0,0.0,0.7907192629570579,0.20928073704294214,7.5,0.0
11,week6,7,0.5,0.5,5.714285714285714,0.0,0.7342865240520419,0.26571347594795813,5.714285714285714,0.27632744563759143
11,week7,6,0.4506437768240343,0.5493562231759657,1.6666666666666667,0.0,0.9749114161678005,0.025088583832199408,3.3333333333333335,0.0
11,week8,5,0.4385964912280701,0.5614035087719298,4.0,0.0,0.9399927677986988,0.060007232201301205,6.0,0.0
12,week1,11,0.4950900163666121,0.5049099836333879,0.9090909090909091,0.37104362086333537,0.9733203357968164,0.026679664203183576,0.9090909090909091,0.18552181043166768
12,week2,11,0.5127118644067797,0.4872881355932204,7.2727272727272725,0.15543753269280008,0.7823775338821614,0.21762246611783856,5.454545454545454,0.15543753269280008
12,week3,10,0.49879081015719456,0.5012091898428053,18.0,0.14252252713224448,0.7592969551923501,0.2407030448076499,11.0,0.14252252713224448
12,week4,9,0.483005366726297,0.516994633273703,12.222222222222221,0.0,0.8336018451588327,0.16639815484116718,14.444444444444445,0.2016008010527437
12,week5,8,0.5562913907284769,0.4437086092715232,8.75,0.0,0.8840773994485874,0.1159226005514126,7.5,0.0
12,week6,7,0.46009389671361506,0.5399061032863849,2.857142857142857,0.0,0.9225250297670977,0.07747497023290219,4.285714285714286,0.0
12,week7,6,0.5097087378640777,0.4902912621359223,1.6666666666666667,0.0,0.978978572977834,0.021021427022166098,1.6666666666666667,0.0
12,week8,5,0.5,0.5,2.0,0.0,0.9368392460746297,0.06316075392537035,4.0,0.0
13,week1,12,0.4978241949521323,0.5021758050478677,0.8333333333333334,0.15027790345336314,0.9833420836268186,0.016657916373181397,3.3333333333333335,0.7513895172668157
13,week2,11,0.49067315490673147,0.5093268450932684,6.363636363636363,0.0,0.7619292144054727,0.23807078559452743,9.090909090909092,0.24278800746619955
13,week3,10,0.4850088183421517,0.5149911816578483,4.0,0.35779122634457583,0.785858140781223,0.214141859218777,6.0,0.17889561317228792
13,week4,9,0.5443548387096774,0.45564516129032256,7.777777777777778,0.25462389964978066,0.7859694702040277,0.21403052979597229,7.777777777777778,0.0
13,week5,8,0.48,0.52,8.75,0.17607713139418338,0.8896616604730216,0.11033833952697841,8.75,0.17607713139418338
13,week6,7,0.460093896713615,0.539906103286385,2.857142857142857,0.0,0.7902030892324948,0.20979691076750526,5.714285714285714,0.0
13,week7,6,0.5,0.5,0.0,0.0,0.9789200458731419,0.021079954126858147,3.3333333333333335,0.0
13,week8,5,0.4807692307692307,0.5192307692307693,4.0,0.0,0.9370096712622257,0.06299032873777437,4.0,0.0
14,week1,12,0.5258964143426295,0.4741035856573705,1.6666666666666667,0.3078365970509452,0.992245503411387,0.00775449658861298,2.5,0.3078365970509452
14,week2,12,0.48107653490328006,0.5189234650967199,11.666666666666666,0.1002511553545985,0.8254988789622849,0.17450112103771512,10.0,0.0
14,week3,11,0.6875,0.3125,10.909090909090908,0.20867275779124378,0.8899368659945356,0.1100631340054644,10.909090909090908,0.41734551558248756
14,week4,10,0.5111524163568771,0.4888475836431227,6.0,0.0,0.8747202794774431,0.1252797205225569,9.0,0.0
14,week5,9,0.4631217838765009,0.5368782161234991,8.88888888888889,0.0,0.8178597130706815,0.1821402869293184,6.666666666666667,0.32172606753867683
14,week6,8,0.5,0.5,3.75,0.0,0.7979529960804058,0.20204700391959413,3.75,0.0
14,week7,7,0.49246231155778897,0.507537688442211,7.142857142857143,0.0,0.9788611289608184,0.021138871039181554,10.0,0.22215723457328915
14,week8,6,0.5023923444976076,0.49760765550239244,3.3333333333333335,0.0,0.9895408331713055,0.0104591668286946,5.0,0.0
15,week1,13,0.4920502092050209,0.5079497907949792,2.3076923076923075,0.2770235348661505,0.9705402469132827,0.02945975308671739,1.5384615384615385,0.0
15,week2,12,0.5157799819657349,0.4842200180342651,6.666666666666667,0.17731710967937617,0.829574323178541,0.17042567682145904,8.333333333333334,0.0
15,week3,11,0.4863344051446945,0.5136655948553055,10.0,0.0,0.933530298609738,0.06646970139026198,13.636363636363637,0.22019849119964247
15,week4,9,0.47285464098073554,0.5271453590192644,10.0,0.8173528609039786,0.8911273834815747,0.10887261651842531,16.666666666666668,0.0
15,week6,8,0.48,0.52,6.25,0.0,0.9226991862989333,0.07730081370106673,10.0,0.0
15,week8,7,0.47572815533980584,0.524271844660194,4.285714285714286,0.0,0.9723870376606564,0.027612962339343575,4.285714285714286,0.2349458778329421
16,week1,12,0.4898658292891807,0.5101341707108192,1.6666666666666667,0.2535949627227438,0.9856933822477586,0.01430661775224142,0.8333333333333334,0.2535949627227438
16,week2,12,0.5072420928170264,0.49275790718297363,14.166666666666666,0.10568627878917956,0.7314111512586496,0.26858884874135036,9.166666666666666,0.0
16,week3,11,0.4894822006472491,0.5105177993527508,15.454545454545455,0.3204641275187203,0.8196216998837104,0.18037830011628966,7.2727272727272725,0.10682137583957342
16,week4,10,0.5153029356652092,0.48469706433479076,8.0,0.0,0.801001247611291,0.19899875238870904,9.0,0.0
16,week5,9,0.5476673427991886,0.4523326572008114,8.88888888888889,0.29836564108453617,0.8412069320673281,0.15879306793267195,8.88888888888889,0.0
16,week6,8,0.5007451564828613,0.49925484351713856,6.25,0.0,0.9176011409231396,0.0823988590768605,7.5,0.0
16,week7,7,0.5,0.5,2.857142857142857,0.17883640165530204,0.8631528699024851,0.1368471300975148,2.857142857142857,0.17883640165530204
16,week8,6,0.5,0.5,5.0,0.44713506460097285,0.9404681650398193,0.05953183496018066,5.0,0.22356753230048643
17,week1,12,0.4886104783599089,0.5113895216400911,0.8333333333333334,0.0,0.9758707315089266,0.024129268491073445,1.6666666666666667,0.11940552959610821
17,week10,5,0.5,0.5,4.0,0.0,0.9354888239687866,0.06451117603121341,4.0,0.0
17,week2,12,0.4724669603524229,0.5275330396475771,8.333333333333334,0.3610382481296386,0.8175997178674742,0.18240028213252585,9.166666666666666,0.36103824812963864
17,week3,11,0.517094017094017,0.48290598290598286,21.818181818181817,0.5430796679486529,0.7494652665085157,0.25053473349148414,20.90909090909091,0.13576991698716323
17,week4,10,0.4714285714285714,0.5285714285714287,14.0,0.7477385563590149,0.8425731985901844,0.15742680140981552,10.0,0.7477385563590149
17,week5,9,0.4679376083188908,0.5320623916811091,14.444444444444445,0.3026329867467503,0.8543642654204147,0.1456357345795854,16.666666666666668,0.3026329867467503
17,week7,8,0.47257383966244726,0.5274261603375527,6.25,0.0,0.9344241572006007,0.06557584279939936,7.5,0.0
17,week8,7,0.45581395348837217,0.5441860465116278,5.714285714285714,0.0,0.8925583928801786,0.1074416071198214,8.571428571428571,0.0
18,week1,12,0.4914089347079038,0.5085910652920963,1.6666666666666667,0.29057444389942133,0.9798975496129336,0.02010245038706635,0.8333333333333334,0.14528722194971067
18,week2,11,0.5166524338172501,0.4833475661827498,8.181818181818182,0.13298371348358168,0.80640865382533,0.19359134617466991,12.727272727272727,0.26596742696716336
18,week5,9,0.4936014625228519,0.5063985374771481,10.0,0.0,0.8808488342789157,0.11915116572108428,13.333333333333334,0.19047605366879922
18,week6,8,0.5283018867924528,0.4716981132075471,8.75,0.19716039084639403,0.9300760589427752,0.06992394105722487,8.75,0.19716039084639403
18,week7,7,0.5,0.5,4.285714285714286,0.2078425845350483,0.9729644846343233,0.027035515365676645,5.714285714285714,0.0
18,week8,6,0.6176470588235293,0.3823529411764706,6.666666666666667,0.33908135778448933,0.9480203900486979,0.05197960995130207,6.666666666666667,0.33908135778448933
19,week1,13,0.5023354564755839,0.49766454352441614,1.5384615384615385,0.2582387520315586,0.974900692778954,0.025099307221046002,3.8461538461538463,0.5164775040631172
19,week10,5,0.5,0.5,6.0,0.0,0.9480896174639356,0.05191038253606439,8.0,0.0
19,week2,12,0.5676480317565333,0.43235196824346667,6.666666666666667,0.1901591584889694,0.7470681604305486,0.25293183956945137,10.0,0.1901591584889694
19,week3,11,0.48092209856915735,0.5190779014308425,9.090909090909092,0.15663627255027987,0.6568243246357123,0.3431756753642878,9.090909090909092,0.15663627255027987
19,week4,10,0.5064456721915285,0.4935543278084714,6.0,0.19659392660467112,0.6573040616970041,0.34269593830299594,10.0,0.0
19,week6,9,0.5378486055776893,0.46215139442231074,3.3333333333333335,0.0,0.8088988341577249,0.1911011658422751,4.444444444444445,0.0
19,week7,8,0.5,0.5,7.5,0.21313093791522253,0.9106403855330929,0.08935961446690711,10.0,0.21313093791522253
19,week8,7,0.5,0.5,7.142857142857143,0.0,0.7963766961795253,0.20362330382047472,7.142857142857143,0.0
20,week1,12,0.5459751829462297,0.45402481705377024,3.3333333333333335,0.28475143727533875,0.9859224116342674,0.0140775883657325,3.3333333333333335,0.28475143727533875
20,week2,12,0.48763853367433935,0.5123614663256607,8.333333333333334,0.5673542902756131,0.7085999852257188,0.29140001477428124,10.833333333333334,0.37823619351707544
20,week3,11,0.5008278145695364,0.4991721854304636,6.363636363636363,0.0,0.7321001312553562,0.2678998687446437,5.454545454545454,0.0
20,week4,10,0.5073800738007381,0.49261992619926204,8.0,0.7292719355816315,0.765426758677902,0.234573241322098,11.0,0.24309064519387716
20,week5,9,0.5084745762711864,0.4915254237288136,6.666666666666667,0.0,0.621834411081571,0.378165588918429,5.555555555555555,0.0
20,week6,8,0.5029940119760479,0.4970059880239521,0.0,0.0,0.9727912432549669,0.027208756745033067,5.0,0.0
20,week7,7,0.5444444444444444,0.4555555555555555,4.285714285714286,0.0,0.9113290004657243,0.08867099953427576,10.0,0.0
20,week8,6,0.5,0.5,3.3333333333333335,0.0,0.9435249984265746,0.056475001573425394,5.0,0.0
21,week1,13,0.5010588733587462,0.49894112664125373,1.5384615384615385,0.52391373800098,0.9587190460876842,0.04128095391231586,3.076923076923077,0.52391373800098
21,week2,13,0.5016963528413909,0.49830364715860903,10.0,0.0,0.8836321855118314,0.11636781448816859,13.076923076923077,0.11080549302743894
